cityName,imgSrc,attraction,lat,lng,description
南京五一十大热门旅游景点,"https://img0.baidu.com/it/u=1427680234,3363730684&fm=253&fmt=auto&app=138&f=JPEG?w=750&h=500",南京红山森林动物园,118.809396,32.098252,南京市红山森林动物园位于江苏省南京市鼓楼区和燕路，是国家AAAA级旅游景区。园区总面积68公顷，以独特的森林景观、丰富的动物资源、多彩的主题活动成为中国具有特色的动物园之一，每年吸引来自世界各地访客五百万余人次。红山森林动物园积极开展形式多样的公众教育项目，致力于培养公众对自然、对生命的同理心、爱心和感恩之情，提升大众保护野生动物及生态环境的意识和行动力，已成为展示江苏省、南京市生态文明的重要窗口。
重庆五一十大热门旅游景点,"https://img1.baidu.com/it/u=956411230,875551446&fm=253&fmt=auto&app=138&f=JPEG?w=667&h=500",金佛山,107.134485,29.055362,金佛山风景名胜区位于重庆市南川区，是重庆市四大名山之一，也是重庆市国家级重点风景名胜区。金佛山融山、水、石、林、泉、洞为一体，集雄、奇、幽、险、秀于一身，风景秀丽、气候宜人，并以其独特的自然风貌，品种繁多的珍稀动植物，雄险怪奇的岩体造型，神秘而幽深的洞宫地府，变幻莫测的气象景观和珍贵的文物古迹而享誉国内外。南川金佛山地质构造运动形成了溶丘洼地、落水洞、穿洞、石林、岩柱、瀑布、峡谷、悬谷、单面山等喀斯特地貌景观，并伴有冰雪、雾凇、云海、日...
重庆五一十大热门旅游景点,"https://img2.baidu.com/it/u=2600766772,561473338&fm=253&fmt=auto&app=138&f=JPEG?w=667&h=500",重庆黑山谷-龙鳞石海风景区,107.004774,28.893745,重庆黑山谷-龙鳞石海风景区由黑山谷景区和龙鳞石海景区组成。黑山谷景区集奇、险、峻、秀、幽于一体，是目前重庆地区规模大的、原始生态保护完好的自然生态风景区，被誉为重庆市独特的“生物基因库”、“西南神农架”以及“巴渝新十二景”。龙鳞石海（原名万盛石林）属典型的喀斯特地貌景观，享有“巴渝十二景”、“中国最古老的石林”等美誉，是中国的第二大石林；因石头多形似飞禽走兽，被地质学家称为天然石造的“动物乐园”。
重庆五一十大热门旅游景点,"https://img2.baidu.com/it/u=4264493546,1512082995&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=676",重庆欢乐谷景区,106.523621,29.673637,重庆欢乐谷，位于重庆市两江新区礼嘉镇金渝大道，是根据重庆山城地貌量身打造的“山地版”欢乐谷。欢乐谷主题公园占地48万平方米，依山而建，园区分为欢乐时光、梦幻岛、飓风湾、恐龙森林、老重庆、河谷矿山小镇六大主题区，汇聚各国文化特色的花车巡游、精彩欢乐的圣诞元旦跨年季及奇幻灯光节等欢乐谷传统演艺，拥有丛林飞龙、飞翼过山车、重庆之眼、重返侏罗纪等百余项游乐项目。
重庆五一十大热门旅游景点,"https://img2.baidu.com/it/u=2650759852,3402569489&fm=253&fmt=auto&app=138&f=JPEG?w=667&h=500",重庆磁器口古镇,106.456217,29.587679,重庆磁器口古镇为千年古镇，始建于宋代，以出产瓷器而得名，是不可多得、古色古香的传统文化历史街区，是人文荟萃、风景优美、独有“一江两溪三山四街”地貌的旅游胜地，是重庆古城的缩影和象征，被赞誉为“小重庆”。磁器口古镇面积1.5平方公里，蕴含丰富的巴渝文化、宗教文化、沙磁文化、红岩文化和民间文化，各具特色；保存了较为完整的古建筑，开发有榨油、抽丝、制糖、捏面人、川戏等传统表演项目和各种传统小吃、茶馆等。
重庆五一十大热门旅游景点,https://image5.cnpp.cn/upload/images/20171117/11331566696_500x312.jpg,酉阳桃花源,108.758913,28.864319,酉阳桃花源景区位于渝、鄂、湘、黔四省市结合部的武陵山区腹地，集岩溶地质奇观、秦晋农耕文化、土家民俗文化、自然生态文化于一体，浓缩了中国武陵山区最美的原生态自然田园风光，传承着土家族、苗族悠久的人文历史与灿烂的民族文化。桃花源景区总面积50平方公里，由世外桃源、太古洞、酉州古城、桃花源森林公园、桃花源广场、桃花源风情小镇、二酉山世外桃源文化主题公园、桃源大舞台八部分组成，是现代人们远离尘世喧嚣、步入秦晋田园、探寻地质奇观、回归绿色天堂的理...
重庆五一十大热门旅游景点,"https://img2.baidu.com/it/u=493332497,2720547403&fm=253&fmt=auto&app=120&f=JPEG?w=1205&h=800",重庆园博园,106.559096,29.686633,重庆园博园，位于重庆市北部新区鸳鸯镇龙景湖区域，总占地面积3300亩，其中水体面积800亩，是第八届中国国际园林博览会的会址。园博园拥有4大功能区、5大特色建筑、127个城市展园、660余种共1200余万株植物。园区的主要建筑风格为古典风和传统风，按功能分区，园内共设有入口区、景园区、展园区和生态区四大部分。重庆园博园是一个集自然景观和人文景观为一体的超大型城市公园。
重庆五一十大热门旅游景点,"https://img1.baidu.com/it/u=460338873,4030519282&fm=253&fmt=auto&app=138&f=JPEG?w=666&h=500",重庆涪陵大木花谷·林下花园景区,107.674939,29.631211,大木花谷·林下花园景区，位于重庆市涪陵区大木乡双拥路，距涪陵城区约57km。景区总占地近万亩，移栽了200多个鲜花品种，拥有从世界各地引入的上千种高山珍奇花卉，营造出四季各异的林下花卉景观，从春至秋陆续有郁金香花、杜鹃花、绣球花、海棠花百合花等耐阴花卉开满山坡，漫步园内，四季花香，凉风拂面，松涛阵阵。
重庆五一十大热门旅游景点,"https://img2.baidu.com/it/u=1098438642,803319624&fm=253&fmt=auto&app=138&f=JPEG?w=580&h=326",重庆永川茶山竹海旅游景区,105.912496,29.372007,茶山竹海国家森林公园，位于永川区城北茶山竹海街道办事处辖区，是长江三峡—重庆市区—大足石刻国际黄金旅游线上的一颗璀璨明珠。公园总面积9979.00公顷，区内3万亩连片茶园成团成簇，如环似阵，层层叠叠，宛若茶坛；5万亩浩瀚竹海幽深迷离，浩渺苍茫，如烟似歌，荡人心旌，主要有朱德楼、田坝子古墓、天子殿、薄刀岭、陈子庄陈列馆、《十面埋伏》 外景拍摄地等景点。
重庆五一十大热门旅游景点,"https://img1.baidu.com/it/u=252843360,990858026&fm=253&fmt=auto&app=138&f=JPEG?w=748&h=500",重庆铁山坪森林公园,106.689189,29.612501,铁山坪森林公园，位于重庆市江北区东部，距市中心20公里。公园面积2万亩，有1.8万亩森林；园内森林茂密、空气清新、气候适宜，山峦重叠，群峰俊秀，绿树成荫，百余种植物争奇斗艳，野趣横生。铁山坪森林公园，是“中国森林氧吧”、国家AAAA旅游景区，是重庆近郊的主要天然公园之一，也是江北地域彩带上的一颗绿色宝石。
重庆五一十大热门旅游景点,"https://img1.baidu.com/it/u=2117087438,1028551055&fm=253&fmt=auto&app=120&f=JPEG?w=1013&h=500",仙女山国家森林公园,107.745381,29.503326,仙女山国家森林公园总面积8910公顷，平均海拔1900米，最高峰2033米，以其江南独具魅力的高山草原、南国罕见的林海雪原、青幽秀美的丛林碧野景观而誉为“东方瑞士”，她与神奇的芙蓉洞、秀美的芙蓉江、天生三桥群地质奇观组合为重庆旅游观光度假胜地。冬季的仙女山白雪皑皑，银妆纱裹，雾松、冰瀑令人情潮涌动；夏季茫茫林海，清风吹拂，凉爽宜人，仙女山平均气温比重庆主城区低15度，由此又享有“山城夏宫”之美誉。
武汉五一十大热门旅游景点,https://image.maigoo.com/upload/images/20230518/09292273233_500x312.jpg,武汉东湖风景区,114.420005,30.557869,东湖风景区以大型自然湖泊为核心，湖光山色为特色，拥有山、林、泽、园、岛、堤、田、湾八种自然风貌，是华中地区颇大的风景游览地，也是国家级旅游景区、全国文明风景旅游区示范点、首批国家重点风景名胜区。东湖风景区总面积为88平方公里，其中水域面积33平方公里，由听涛、磨山、落雁、吹笛、白马和珞洪6个片区组成，区内种植各种树木200多万株，布置亭、台、楼、阁和各种建筑设施70多处，一年四季花开不断，尤以春兰、夏荷、秋桂和冬梅最为著名。
武汉五一十大热门旅游景点,https://image5.cnpp.cn/upload/images/20181024/09181055278_500x312.jpg,黄陂木兰文化生态旅游区,114.356127,31.086054,黄陂木兰文化生态旅游区坐落于湖北省武汉市黄陂区，集食、住、行、游、购、娱于一体，是华中地区较大的城市生态旅游景区群，被誉为中部最美的生态文化休闲之都。木兰文化生态旅游区占地面积约18.6平方公里，由木兰山、木兰天池、木兰草原、木兰云雾山四大景区组成，可以满足看山、看森林、看草原和看花的需求。旅游区还完好的保存了7.5亿年前的地质构造，是中国地质大学的野外教学实验基地。
武汉五一十大热门旅游景点,"https://img0.baidu.com/it/u=3540445004,880337579&fm=253&fmt=auto&app=138&f=JPEG?w=750&h=500",武汉欢乐谷,114.399429,30.59723,武汉欢乐谷位于湖北省武汉市欢乐大道196号，是深圳华侨城集团继深圳、北京、成都、上海后打造的全国第五个欢乐谷主题旅游公园，是武汉市倾力打造的复合型、生态型和创新型的大型文化旅游胜地。武汉欢乐谷拥有双龙木质过山车、国内比较大的人工造浪沙滩、较大室内家庭数字娱乐中心、武汉较大的专业剧场等50多项游乐设施。
武汉五一十大热门旅游景点,"https://img2.baidu.com/it/u=41657330,4280731282&fm=253&fmt=auto&app=138&f=JPEG?w=749&h=500",中国科学院武汉植物园,114.537009,30.507161,中国科学院武汉植物园成立于1958年，位于湖北省武汉市武昌区，是集科学研究、物种保育和科普开放为一体的综合性科研机构，是我国三大核心科学植物园之一，同时也是国家级旅游景区。武汉植物园整个园区占地面积为70公顷，包含光谷、磨山、中-非联合研究中心-肯尼亚园区，新洲、江夏两个基地及多个野外观测台站。
武汉五一十大热门旅游景点,"https://img0.baidu.com/it/u=1758919306,488910140&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=333",武汉青山公园,114.414101,30.644499,青山公园始建于60年代初，位于红钢城繁华街市旁，总面积35.7公顷（其中陆地面积32.6公顷、水面3.1公顷）．实有绿地面积29.3公顷，绿化率高达89.8%，居全市公园之首．被誉为十里钢城的“绿地明珠”。该公园植物繁多，风景秀丽。园内有锦绣园、四季园、樱花园、紫薇园、桃花园、三连亭、湖心亭、丹桂亭、卧云亭、桂花山、梅花山、雪松山、丽秋山等诸多园林景点，湖光山色优美，亭台楼阁别致。每年接待游客110多万人次。公园园艺技术力量雄厚，苗木、...
武汉五一十大热门旅游景点,"https://img0.baidu.com/it/u=2749934568,4118023697&fm=253&fmt=auto&app=138&f=JPEG?w=400&h=267",青山区张公山寨景区,114.511376,30.595961,张公山寨景区，位于湖北省武汉市青山区严西湖北岸，与东湖风景区隔坝相望，是集文化、生态、参与体验及乡村休闲游为一体的旅游景区。景区不仅山清水秀、景色宜人，湖面浩淼、湖水清澈，更有惊险、刺激的户外活动、拓展体验及水上乐园。山寨桃花是景区一大特色，区内桃花岛的桃花种类很多，有情，粉红、浅白、殷红等错落相间。
武汉五一十大热门旅游景点,"https://img1.baidu.com/it/u=3631817002,1273754643&fm=253&fmt=auto&app=138&f=JPEG?w=700&h=500",天寨沟漂流,114.228545,31.29477,"天寨沟漂流景区位于武汉市黄陂区的蔡店街道境内，距武汉市主城区仅85公里，车程1.5小时，被誉为""武汉漂流第一站""。天寨沟漂流河道全长3.8公里，落差136米。河道内森林覆盖，乘艇漂流穿行在林荫之中，河道中有大小十八龙潭，高低不一的冲滩有惊无险，十分刺激。整个河道林木参天，树木就长在河道中央，遮天蔽日，漂流其间，完全可以免受烈日的熏烤。"
武汉五一十大热门旅游景点,"https://img2.baidu.com/it/u=552999497,1645364216&fm=253&fmt=auto&app=138&f=JPEG?w=751&h=500",姚家山旅游风景区,114.200322,31.257579,姚家山旅游景区，位于武汉市黄陂区蔡店街姚山村，距武汉中心城区89公里，是抗日战争的红色堡垒。景区旅游资源丰富，生态环境优美，景观特色鲜明，既是抗战时期新五师司政机关所在地，又是青山环抱，绿水环绕的锦秀丽山乡，主要由溪谷景区、新五师旧址景区两大部份组成。姚家山旅游景区，素有“武汉抗战第一村、湿地旅游第一谷”之美誉。
武汉五一十大热门旅游景点,"https://img0.baidu.com/it/u=677944907,3776516750&fm=253&fmt=auto&app=138&f=JPEG?w=640&h=380",黄陂锦里土家风情谷旅游区,114.430238,31.018671,锦里沟旅游度假风景区，总面积约10平方公里，生态环境优美，人文特色鲜明，是武汉市的土家文化风情旅游区。锦里沟由环湖风情体验区、峡谷游览区和寨王文化展示区三个部分组成，游线全长12公里，这里十步一景、百步一绝，山清水秀、林木苍翠、奇石密布，是一条空气特别清新、古朴苍翠的原生态峡谷。黄陂锦里沟除了踏青赏花外还能体验到土家族、苗族民俗风情。
武汉五一十大热门旅游景点,"https://img1.baidu.com/it/u=667739542,3800310941&fm=253&fmt=auto&app=138&f=JPEG?w=889&h=500",武汉市海昌极地海洋世界,114.285069,30.67007,武汉海昌极地海洋世界坐落于东西湖区金银潭大道，是集极地与海洋概念于一身的大型主题公园。园内包含有极地王国、海洋王国、动物王国、海洋萌宠乐园和欢乐岛五大区域，以南北极动物表演、展示、互动、科普为主，涵盖旅游、休闲、亲子度假等多种娱乐方式。武汉海昌极地海洋公园共拥有上千种、万余只极地海洋动物、陆地小动物、两栖爬行动物和丛林飞鸟，海、陆、空动物全面覆盖。
长沙十大最受欢迎景点,https://image.maigoo.com/upload/images/20220831/17313965664_500x312.jpg,岳麓山·橘子洲旅游区,112.967154,28.189505,岳麓山·橘子洲旅游区包含岳麓山景区以及橘子洲景区两大部分，为世界罕见的集“山、水、洲、城”于一体的全国重点风景名胜区，同时也是湖湘文化传播基地和爱国主义教育的示范基地。岳麓山或称麓山景区，兹山荟萃湘楚文化精华，名胜古迹众多，植物资源丰富，革命烈士墓葬群集，桔洲横前，古城相望，山、江、洲、城浑然一体，实为天作之胜。橘子洲则是湘江下游众多冲积沙洲中面积最大的沙洲，被誉为“中国第一洲”，有毛泽东青年艺术雕塑、问天台等景点。
长沙十大最受欢迎景点,"https://img1.baidu.com/it/u=2700918070,628471005&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=759",长沙世界之窗,113.061306,28.242997,长沙世界之窗占地40万平米，集陆乐园、水公园、儿童乐园三园为一体，是一个融世界各国建筑奇观、五洲风情歌舞表演、大型器械游乐、先锋时尚活动、影视拍摄基地于一体的综合性大型主题公园，也是华中地区较大的文化主题公园。景区内自然风光优美，满目青翠，欧洲、东方、西亚园艺风格的主题园林增添了公园的靓丽和妩媚，它再现了一个美妙的世界，体现出了自然与人文并重，历史、现实与幻想共存的精神。
长沙十大最受欢迎景点,"https://img2.baidu.com/it/u=2066784530,2306105836&fm=253&fmt=auto&app=138&f=JPEG?w=640&h=387",长沙天心阁,112.988249,28.190355,位于长沙市中心东南角天心公园内的天心阁，是长沙古城的一座城楼，也是长沙的古城标志，周边的城墙，是长沙仅存的一段古城墙遗址。天心阁始建于清乾隆十一年（1746年），由当时的抚军杨锡被主持兴建。如今游客看到的天心阁，是1983年重建的。天心阁整体建筑用四十六根红漆圆柱支撑，栗瓦粉墙，灰白色石基敦厚稳实，阁前、后的石栏杆上雕有62头石狮，阁体上挂着32只风马铜铃，迎风作响。在天心阁下的天心公园游玩时，还能看到一座牌楼——“崇烈门”。
长沙十大最受欢迎景点,"https://img2.baidu.com/it/u=180151770,472305918&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=281",长沙湘江水利风景区,112.978724,28.215499,长沙湘江风光带位于长沙市湘江大道，建于1995年，集防洪、观光、旅游、休闲、健身等功能于一体。湘江风光带主要以休闲长廊和雕塑为主景，配以形式各异的小广场、景观小品、灯光亮化等配套设施，组合种植了多品种乔木和灌木，体现了江水两岸相互映衬的独特景色。长沙湘江风光带于2004年被评为国家水利风景区，湘江风光带水利风景区是集防洪、旅游、休闲于一体的公益性风景区，有长沙“外滩”之称。
长沙十大最受欢迎景点,"https://img0.baidu.com/it/u=2388631586,3289603466&fm=253&fmt=auto&app=120&f=JPEG?w=1202&h=800",长沙市花明楼景区,112.643027,28.046706,花明楼位于湖南省会长沙宁乡县境东南，是全国重点文物保护单位，全国爱国主义教育基地。长沙花明楼景区是一处低山环绕的地方，这里不仅有秀美的自然风光，还是刘少奇同志的故居，景区共占地690多亩，包括刘少奇故居、刘少奇纪念馆、刘少奇同志铜像广场、花明楼城楼、文物馆、柳叶湖和修养亭等，现已经成为湖南省较为重要的革命纪念地和旅游观光区之一。
长沙十大最受欢迎景点,"https://img2.baidu.com/it/u=3769148680,2602585097&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=332",长沙生态动物园,113.010648,28.039034,长沙生态动物园，位于长沙县暮云镇，地处长沙、株洲、湘潭三市融城的中心地带，前身是位于烈士公园畔的长沙动物园。动物园大门的选址位于入口的两个小山包之间，与自然环境浑然一体，“门自天成”。动物园共分为步行圈养区、车行放养区、科普教育区、生态景观区、休闲娱乐区、后勤服务区、动物笼舍区和驯化场37个，饲养动物300余种类，这里是孩子了解神奇大自然的“生动教科书”。
长沙十大最受欢迎景点,"https://img1.baidu.com/it/u=2991256789,1151645204&fm=253&fmt=auto&app=138&f=JPEG?w=667&h=500",湖南省森林植物园,113.038455,28.109594,湖南省植物园，原名湖南省森林植物园，位于湖南省长沙市雨花区，成立于1985年，是一个集科研生产、科普教育、生态旅游、运动休闲于一体，突出动植物特色的综合性植物园。湖南省植物园占地面积1789.8亩，森林覆盖率达90%，园内迁地保育植物5100余种，建有樱花园、木兰园、荫生植物珍稀植物园、杜鹃园、竹园等15个植物专类园。
长沙十大最受欢迎景点,"https://img2.baidu.com/it/u=3689656196,3720750147&fm=253&fmt=auto&app=138&f=JPEG?w=600&h=400",沩山风景名胜区,111.976791,28.183268,沩山风景名胜区位于宁乡西部，地处宁乡、桃江、安化三县交界处，包括沩山、黄材、巷子口、沙田、黄材水库等乡镇和单位，景区规划面积190平方公里，区内有人口15.8万人。沩山风景名胜区距宁乡县城40公里，距长沙市58公里，是一个集礼佛、度假、休闲、探险于一体的综合性旅游景区，分沩山佛教文化区、青羊湖水上游乐区、黄材青铜文化区、千佛溶洞观光区等四大景区。
长沙十大最受欢迎景点,"https://img0.baidu.com/it/u=3762535675,1387096038&fm=253&fmt=auto&app=138&f=JPEG?w=869&h=500",长沙坡子街,112.975851,28.196639,长沙坡子街有1200多年悠久历史，是一条千年老街，新建的坡子街于2005年正式开街，东起黄兴南路，西至湘江大道，全长640米。现在成为长沙一条传承湖湘文化，引领时代潮流的标志性商业文化街。坡子街是一条在国内外具有影响力和知名度的民俗名食街，与上海的城隍庙、南京的夫子庙、苏州的观前街一起被誉为中国四大小吃名街，聚集了火宫殿、新华楼、四喜馄饨、文记四合一等长沙老店。
长沙十大最受欢迎景点,"https://img0.baidu.com/it/u=2010312880,1561248816&fm=253&fmt=auto&app=138&f=JPEG?w=1250&h=500",长沙海底世界,113.062521,28.238385,长沙海底世界坐落于湖南省长沙市浏阳河畔金鹰影视文化城内，由极地海洋馆、科教馆、水上乐园、儿童乐园等7大功能区组成，集观赏、休闲、娱乐、科普于一体。在长沙海底世界，明丽优雅的公园情调，绚丽多姿的海洋生物，惊险刺激的水上乐园，气象万千的生命故事，博大深邃的海洋文化，让人惊喜交加，流连忘返。景区内的海洋馆，拥有中南地区最长的海底隧道，而在极地馆内，则有幽默滑稽的海象、海狮、海豹等极地动物。
上海五一十大热门旅游景点,https://image5.cnpp.cn/upload/images/20171115/11312438119_500x312.jpg,上海迪士尼乐园,121.671964,31.148267,上海迪士尼乐园位于上海市浦东新区川沙镇黄赵路，是一座具有纯正迪士尼风格并融汇了中国风的主题乐园。迪士尼乐园占地1.16平方公里，园内分为米奇大街、奇想花园、梦幻世界、探险岛、宝藏湾和明日世界六大园区，拥有幻想曲旋转木马、七个小矮人矿山车、爱丽丝梦游仙境迷宫、奇幻童话城堡、古迹探索营、雷鸣山漂流、创极速光轮等娱乐项目。
上海五一十大热门旅游景点,https://image5.cnpp.cn/upload/images/20180705/15171045911_500x312.jpg,上海野生动物园,121.728426,31.059867,上海野生动物园，位于上海浦东新区南六公路178号，是由上海市人民政府和中国国家林业局合作建设的中国首座国家级野生动物园，是野生动物们的温馨家园，是大都市里的天然氧吧。动物园居住着来自国内外的珍稀野生动物200余种，上万余头（只），园区分为步行区、车入区及“水域探秘”三大部分，与可爱动物邂逅，让您在野趣、乐趣、闲趣中赴一场人与动物的美妙之约。
上海五一十大热门旅游景点,"https://img1.baidu.com/it/u=779954590,2859871697&fm=253&fmt=auto&app=138&f=JPEG?w=709&h=500",上海辰山植物园,121.189029,31.081656,上海辰山植物园，位于上海市松江区辰花公路3888号，于2011年1月23日对外开放。园区分中心展示区、植物保育区、五大洲植物区和外围缓冲区等四大功能区，占地面积达207万平方米，为华东地区规模最大的植物园，同时也是上海市第二座植物园。辰山植物园是由上海市政府与中国科学院以及国家林业局、中国林业科学研究院合作共建，是一座集科研、科普和观赏游览于一体的AAAA级综合性植物园。
上海五一十大热门旅游景点,"https://img0.baidu.com/it/u=1787630989,1587809678&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=375",上海植物园,121.450949,31.153874,上海植物园成立于1978年，位于上海市徐汇区，是一个以植物引种驯化、植物学研究、科学传播、园艺展示为主的综合性城市植物园。植物园占地面积81.86公顷，建有植物进化区、环保植物区和绿化示范区，其中植物进化区包括松柏园、蕨类园、木兰园、牡丹园、杜鹃园、蔷薇园、槭树园、桂花园和竹园、盆景园、草药园、展览温室、兰室等15个专类园区。
上海五一十大热门旅游景点,"https://img1.baidu.com/it/u=115620829,4026128003&fm=253&fmt=auto&app=120&f=JPEG?w=500&h=750",上海东平国家森林公园,121.487563,31.68975,上海东平国家森林公园坐落于上海崇明岛中北部，总面积3.55平方公里，森林覆盖率达90%，是华东地区较大的平原人造森林，集森林观光、会议旅游、康复疗养、休闲度假等多功能为一体。东平国家森林公园森林繁茂、湖水澄碧、百鸟鸣唱、野趣浓郁，不仅开辟有桂花园、梅花园、樱花园、枫园等多处园中园，还有彩弹射击、原野乐园、滑索、滑草、骑马场、卡丁车等游玩项目。
上海五一十大热门旅游景点,"https://img2.baidu.com/it/u=3465090000,1998081283&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=667",上海方塔园,121.25301,31.010149,方塔园，建于1978年，位于上海市松江区。全园占地面积182亩，园址原是唐宋时期古华亭的闹市中心，东有爱民街、西有三公街，既是古代文人的会聚地，又是松江遗址的缩影。方塔以“秀美”誉冠东南，艺术性极强，特点是塔身瘦长，塔檐宽大，形体犹似一位身着长裙，亭亭玉立的少女。方塔园，是松江古城中一座以观赏历史文物为主体的园林，也是国家级AAAA旅游景区。
上海五一十大热门旅游景点,"https://img0.baidu.com/it/u=740688051,1264511343&fm=253&fmt=auto&app=138&f=JPEG?w=750&h=500",上海醉白池公园,121.237516,31.00776,醉白池公园，始建于1644年，位于上海市松江区人民南路64号，是上海五大古典园林之一。公园占地5公顷，园内古木葱茏，亭台密布，古迹甚多，其曲栏横槛、回廊曲径，古色古香；主要景点有砖雕照壁、棕树林荫道、五色泉、来云亭、园内小径、华亭鹤、石桥、石拱桥、十鹿九回头、盆景园、宝成楼、四面厅、乐天轩、池上草堂、雪海堂、雕花厅等。
上海五一十大热门旅游景点,"https://img1.baidu.com/it/u=1364655984,232693198&fm=253&fmt=auto&app=138&f=JPEG?w=750&h=500",上海滨江森林公园,121.536253,31.385829,滨江森林公园，位于上海市浦东新区高桥镇凌桥高沙滩3号，是上海森林覆盖率较高的郊野森林公园。公园规划面积达300公顷，现已开放的一期面积为120公顷，园内建设了湿地植物观赏园、生态林保护区、滨江岸线观景区、蔷薇园、木兰园、杜鹃园、果园区等景点；还有游览观光车、电动游船、水上步行球、休闲自行车、碰碰车、海盗船等游乐项目。
上海五一十大热门旅游景点,"https://img1.baidu.com/it/u=1717820959,3028264097&fm=253&fmt=auto&app=138&f=JPEG?w=887&h=500",上海世纪公园,121.558979,31.222046,上海世纪公园原名浦东中央公园，是浦东地区较大型的公园，占地140.3公顷，地处浦东花木行政区东南侧。世纪公园是上海内环线中心区域内较大的富有自然特征的生态城市公园，体现了东西方文化的融合、人与自然的融合，以大面积的草坪、森林、湖泊为主体，园内乔灌相拥、四季花开，是大都市中的一片绿洲，具有现代特色的中国园林风格。世纪花钟是世纪公园标志性景点，还有镜天湖、露天音乐广场、音乐喷泉等景点。
上海五一十大热门旅游景点,"https://img1.baidu.com/it/u=1248799250,717637804&fm=253&fmt=auto&app=138&f=JPEG?w=334&h=500",新浜牡丹园,121.059168,30.956398,上海新浜牡丹园占地近300亩，是上海市较大、品种较多的牡丹园，园内4万多株牡丹中有16株百年以上牡丹，现已种植牡丹、芍药200余亩，品种300多个，有红、黄、粉、黑等九大色系。新浜牡丹园的牡丹名贵品种有金阁、花王、金晃、海黄、冠世墨玉、粉中冠、赵粉、豆绿等等，芍药品种有黑紫绫、杨妃出浴、朝阳红、紫红魁等。古语有“牡丹不过江南”，但那是过去式，如今在上海，这颗江南明珠上一个硕大的“牡丹园”已是繁花似锦。园内种植的牡丹是来自山东菏泽的，除了品种繁多的牡丹，园内还有各种芍药。新浜牡丹园内牡丹芍药于每年的4-5月间次第开放，大有艳压群芳之势。
杭州十大最受欢迎景点 杭州热门景点排行榜 杭州哪些景点人气最高,https://image.maigoo.com/upload/images/20220810/13510932614_500x312.jpg,西湖,120.12792,30.228932,杭州西湖因秀丽的湖光山色和众多的名胜古迹闻名中外，是中国著名的旅游胜地，也被誉为人间天堂。景区内群山高度都不超过400米，环布在西湖的南、西、北三面，其中的吴山和宝石山象两只手臂，一南一北，伸向市区，构成优美的杭城空间轮廓线。景区总面积达49平方公里，其中湖面6.5平方公里，以湖为主体，旧称武林水、钱塘湖、西子湖，宋代始称西湖；西湖景点有“西湖十景”、“新西湖十景”、“三评西湖十景”之说。
杭州十大最受欢迎景点 杭州热门景点排行榜 杭州哪些景点人气最高,"https://img1.baidu.com/it/u=2305053931,927142120&fm=253&fmt=auto&app=138&f=JPEG?w=667&h=500",杭州灵隐寺,120.107833,30.246914,灵隐寺，又名云林寺，位于浙江省杭州市，背靠北高峰，面朝飞来峰，始建于东晋咸和元年（326年），占地面积约87000平方米。灵隐寺开山祖师为西印度僧人慧理和尚，南朝梁武帝赐田并扩建。灵隐寺主要以天王殿、大雄宝殿、药师殿、法堂、华严殿为中轴线，两边附以五百罗汉堂、济公殿、华严阁、大悲楼、方丈楼等建筑构成，现任方丈是光泉法师。
杭州十大最受欢迎景点 杭州热门景点排行榜 杭州哪些景点人气最高,https://image.maigoo.com/upload/images/20220810/11375919351_500x312.jpg,千岛湖风景名胜区,119.060105,29.552987,千岛湖，占地面积982平方公里，地处长江三角洲的腹地，以1078个岛屿入选中国世界纪录协会，创造了世界之最，是“杭州-千岛湖-黄山”这条名城、名湖、名山黄金旅游线上的一颗璀璨明珠。景区群集处形成众岛似连非连，湖面被分隔得宽窄不同、曲折多变、方向难辨，形成湖上迷宫的特色景观，更有百湖岛、百岛湖、珍珠岛等千姿百态的群岛、列岛。
杭州十大最受欢迎景点 杭州热门景点排行榜 杭州哪些景点人气最高,"https://img0.baidu.com/it/u=3920799879,2902629735&fm=253&fmt=auto&app=138&f=JPEG?w=750&h=500",杭州市临平博物馆,120.312773,30.420455,中国江南水乡文化博物馆（杭州市余杭博物馆），位于余杭区临平南苑街道人民广场北侧。它是一座既反映余杭历史，又以闻名于世的良渚文化为切入点展示中国江南水乡文化和民俗风情的博物馆，是人们了解良渚文化、余杭历史，解读余杭和整个江南水乡文化现象及其成因的重要窗口。博物馆总投资6000万人民币，建设总面积8000余平方米。博物馆内设7个展厅，4个单元展览。第一单元余杭历史文化陈列，通过各种图表、器物、人物塑像、场景等手段，有重点地反映自7000多年...
